,kl_global,kl_adapted,delta,n
4898,0.3687955439090729,0.35856375098228455,0.01023179292678833,3.0
61969,0.15971598029136658,0.1568155288696289,0.002900451421737671,11.0
4548,0.8661799430847168,0.8392514586448669,0.026928484439849854,12.0
18934,0.6162929534912109,0.43921583890914917,0.17707711458206177,7.0
8423,0.9004852175712585,0.8322323560714722,0.06825286149978638,12.0
13970,0.4349205791950226,0.31624165177345276,0.11867892742156982,7.0
55148,0.531448483467102,0.5113925933837891,0.02005589008331299,23.0
34041,1.5403451919555664,1.5748566389083862,-0.034511446952819824,3.0
60066,0.6661967039108276,0.3831065893173218,0.28309011459350586,10.0
1406,0.42138317227363586,0.38537710905075073,0.03600606322288513,3.0
32968,0.09312555193901062,0.03513912856578827,0.05798642337322235,4.0
60160,0.003434719517827034,0.010984743013978004,-0.0075500234961509705,19.0
40966,0.3477943539619446,0.20614324510097504,0.14165110886096954,11.0
61564,0.3982570767402649,0.4042087197303772,-0.005951642990112305,3.0
18763,0.5380271077156067,0.5169916152954102,0.021035492420196533,3.0
45377,0.05278521776199341,0.05412319302558899,-0.001337975263595581,3.0
20287,0.4297855794429779,0.4802817106246948,-0.05049613118171692,12.0
36952,0.5064151287078857,0.5074777007102966,-0.0010625720024108887,4.0
17256,1.3121330738067627,0.8158490061759949,0.4962840676307678,4.0
65442,0.7026140689849854,0.662247359752655,0.04036670923233032,6.0
47872,0.20757924020290375,0.2091675102710724,-0.0015882700681686401,3.0
16541,0.4967399537563324,0.49441462755203247,0.0023253262042999268,20.0
52690,0.3727523684501648,0.4133061170578003,-0.0405537486076355,12.0
29243,0.21003183722496033,0.24133524298667908,-0.03130340576171875,4.0
3445,1.2650468349456787,1.215245246887207,0.04980158805847168,4.0
5602,0.29100772738456726,0.34619948267936707,-0.055191755294799805,19.0
17357,0.5592814087867737,0.4962291717529297,0.063052237033844,8.0
37399,1.3137067556381226,1.3737542629241943,-0.06004750728607178,3.0
52270,0.20194660127162933,0.2118237018585205,-0.009877100586891174,16.0
5313,0.16763368248939514,0.16354158520698547,0.004092097282409668,3.0
58411,0.6118866205215454,0.6172359585762024,-0.005349338054656982,8.0
34998,0.34988635778427124,0.33490630984306335,0.014980047941207886,28.0
14998,0.14241068065166473,0.13400547206401825,0.008405208587646484,4.0
35549,0.5621091723442078,0.5110031366348267,0.051106035709381104,3.0
64747,1.4326035976409912,0.9555264115333557,0.4770771861076355,3.0
23435,0.2731311321258545,0.2477545589208603,0.0253765732049942,4.0
26675,0.4180885851383209,0.1799011528491974,0.23818743228912354,25.0
10132,1.2944846153259277,1.5026683807373047,-0.20818376541137695,3.0
9208,0.2672528028488159,0.19347995519638062,0.0737728476524353,5.0
848,0.5600551962852478,0.5283052921295166,0.0317499041557312,7.0
43892,1.1924705505371094,1.2284101247787476,-0.035939574241638184,12.0
64240,0.245781809091568,0.2407878190279007,0.004993990063667297,5.0
34770,0.25076067447662354,0.2505500912666321,0.00021058320999145508,8.0
8376,0.48780375719070435,0.45043042302131653,0.03737333416938782,3.0
17205,0.06999795138835907,0.05052495002746582,0.01947300136089325,3.0
18303,0.7585288286209106,0.7713561058044434,-0.012827277183532715,4.0
2338,0.5228121876716614,0.40524059534072876,0.11757159233093262,19.0
26502,0.7378956079483032,0.6681877374649048,0.06970787048339844,4.0
56075,2.53375244140625,2.4013664722442627,0.1323859691619873,4.0
33808,0.7707173824310303,0.4863967299461365,0.2843206524848938,3.0
24305,0.17396122217178345,0.1812940239906311,-0.007332801818847656,7.0
41602,0.7763935327529907,0.8970720767974854,-0.12067854404449463,7.0
54199,0.12086856365203857,0.12241615355014801,-0.001547589898109436,20.0
4978,1.2794926166534424,1.1224868297576904,0.15700578689575195,11.0
37699,0.859374463558197,0.878707766532898,-0.019333302974700928,11.0
47660,0.3854043185710907,0.3989129960536957,-0.01350867748260498,14.0
29847,0.27632129192352295,0.1813608705997467,0.09496042132377625,5.0
30527,0.9367995858192444,0.8821866512298584,0.054612934589385986,8.0
3890,0.1303718388080597,0.1269659847021103,0.003405854105949402,7.0
346,1.5360690355300903,1.4731380939483643,0.06293094158172607,3.0
36197,0.38530415296554565,0.5580891370773315,-0.1727849841117859,24.0
1453,0.8191850781440735,0.8588866591453552,-0.03970158100128174,8.0
47746,0.26450952887535095,0.2081325352191925,0.05637699365615845,5.0
55692,0.4652650058269501,0.39791139960289,0.06735360622406006,8.0
44246,0.7754131257534027,0.6249952614307404,0.15041786432266235,32.0
54090,1.347669005393982,1.3098996877670288,0.037769317626953125,5.0
4882,0.2841678857803345,0.34276679158210754,-0.05859890580177307,3.0
61701,0.07716335356235504,0.06857414543628693,0.008589208126068115,3.0
22597,0.9122255444526672,1.001869797706604,-0.08964425325393677,12.0
45464,1.924078345298767,2.001879930496216,-0.07780158519744873,8.0
1525,1.0450719594955444,1.1213899850845337,-0.07631802558898926,7.0
31303,0.2739531397819519,0.26634517312049866,0.007607966661453247,4.0
30214,0.49841228127479553,0.520704984664917,-0.02229270339012146,3.0
39941,0.8333220481872559,0.8866846561431885,-0.05336260795593262,4.0
37510,0.25699958205223083,0.2608345150947571,-0.003834933042526245,4.0
4642,1.0269228219985962,1.0254510641098022,0.0014717578887939453,6.0
56885,0.634591281414032,0.7091387510299683,-0.07454746961593628,12.0
58120,0.13198956847190857,0.13961759209632874,-0.007628023624420166,3.0
47239,0.1004306748509407,0.08675015717744827,0.013680517673492432,4.0
9064,0.9362244606018066,0.9456538558006287,-0.009429395198822021,8.0
38651,0.23922964930534363,0.13558650016784668,0.10364314913749695,8.0
8033,0.5076701045036316,0.5203176736831665,-0.012647569179534912,3.0
22159,0.52205491065979,0.3564983308315277,0.16555657982826233,5.0
15728,1.0567265748977661,0.8725071549415588,0.18421941995620728,12.0
4887,0.5054103136062622,0.4692249000072479,0.03618541359901428,4.0
33609,0.8859850168228149,0.9371147155761719,-0.051129698753356934,3.0
11773,0.2861408293247223,0.24812839925289154,0.03801243007183075,4.0
10852,1.2005425691604614,1.2620596885681152,-0.06151711940765381,3.0
44627,0.9550966620445251,0.8398035764694214,0.11529308557510376,6.0
23942,0.6834201812744141,0.47026360034942627,0.2131565809249878,9.0
33392,0.3943953216075897,0.29617753624916077,0.09821778535842896,8.0
11186,0.17775551974773407,0.19707326591014862,-0.01931774616241455,6.0
50110,0.7506481409072876,0.44020751118659973,0.31044062972068787,15.0
58327,0.13162821531295776,0.1511141061782837,-0.019485890865325928,12.0
14785,0.5490590333938599,0.5070998072624207,0.04195922613143921,3.0
62197,0.9563989043235779,0.9076336026191711,0.04876530170440674,18.0
14271,2.4717824459075928,2.603276252746582,-0.13149380683898926,3.0
56308,0.5999815464019775,0.11575329303741455,0.484228253364563,4.0
3838,0.8100104331970215,0.7415773868560791,0.06843304634094238,32.0
25177,0.41251733899116516,0.3415111303329468,0.07100620865821838,3.0
25986,0.1541164666414261,0.20574945211410522,-0.05163298547267914,4.0
8832,0.27564767003059387,0.20048731565475464,0.07516035437583923,4.0
22834,0.07529648393392563,0.07733230292797089,-0.0020358189940452576,4.0
40456,2.135270833969116,2.391024351119995,-0.2557535171508789,4.0
35575,0.7789251804351807,0.5897990465164185,0.1891261339187622,4.0
20702,0.061083268374204636,0.06709177792072296,-0.006008509546518326,7.0
64485,0.6656796336174011,0.5243727564811707,0.14130687713623047,4.0
31343,0.31424131989479065,0.12306145578622818,0.19117986410856247,4.0
40980,0.8410389423370361,0.6936242580413818,0.1474146842956543,11.0
18186,0.2937254011631012,0.39907148480415344,-0.10534608364105225,25.0
27761,0.7819944024085999,0.8142373561859131,-0.03224295377731323,3.0
5179,0.32254287600517273,0.2922728657722473,0.030270010232925415,3.0
57272,0.9826984405517578,1.0052889585494995,-0.0225905179977417,3.0
33435,1.0920401811599731,1.1132757663726807,-0.02123558521270752,8.0
44694,0.2712530195713043,0.26230841875076294,0.008944600820541382,7.0
33133,0.18836183845996857,0.16783253848552704,0.02052929997444153,16.0
45821,0.5844911336898804,0.5174245238304138,0.06706660985946655,3.0
22106,0.8630414605140686,0.6338900923728943,0.22915136814117432,5.0
43224,0.21706999838352203,0.2767230272293091,-0.05965302884578705,14.0
7198,3.2606260776519775,3.284170150756836,-0.0235440731048584,4.0
43428,0.1662275195121765,0.10530822724103928,0.06091929227113724,3.0
30129,0.9644719362258911,0.8062686920166016,0.15820324420928955,24.0
18955,0.6605947017669678,0.6697791218757629,-0.009184420108795166,4.0
26091,0.9928705096244812,0.8717072606086731,0.1211632490158081,17.0
13985,1.7774567604064941,1.8299003839492798,-0.052443623542785645,3.0
46255,0.07800228893756866,0.08449546992778778,-0.006493180990219116,8.0
39994,0.961065948009491,0.6649765968322754,0.2960893511772156,11.0
42967,0.09734722226858139,0.1019420325756073,-0.004594810307025909,4.0
40699,0.7532558441162109,0.9227989315986633,-0.1695430874824524,3.0
11579,0.5449379086494446,0.49461400508880615,0.05032390356063843,3.0
17451,0.818979799747467,0.8786543607711792,-0.05967456102371216,4.0
24435,0.4950370788574219,0.4732300937175751,0.021806985139846802,9.0
61124,0.5042199492454529,0.5478305816650391,-0.04361063241958618,4.0
15835,0.9203723669052124,0.8508745431900024,0.06949782371520996,15.0
17495,0.9205161333084106,0.8161954879760742,0.10432064533233643,4.0
64194,2.712576150894165,2.549929618835449,0.16264653205871582,3.0
26968,1.0790865421295166,0.9595630764961243,0.11952346563339233,3.0
45125,0.3215150237083435,0.3199399709701538,0.0015750527381896973,8.0
47284,1.1023114919662476,0.8369036912918091,0.2654078006744385,5.0
4086,0.42810240387916565,0.2170913815498352,0.21101102232933044,3.0
11343,3.241953134536743,3.4444122314453125,-0.20245909690856934,3.0
6475,0.2330022156238556,0.22854165732860565,0.004460558295249939,15.0
61693,0.8183145523071289,0.5402600765228271,0.27805447578430176,5.0
59470,0.9243032932281494,1.0052521228790283,-0.0809488296508789,3.0
23369,0.23033708333969116,0.1549098938703537,0.07542718946933746,8.0
20722,0.8275656700134277,0.7410339117050171,0.08653175830841064,9.0
50238,0.30216604471206665,0.266436368227005,0.035729676485061646,4.0
33380,0.11658117920160294,0.10813427716493607,0.00844690203666687,4.0
63645,0.19063764810562134,0.18506309390068054,0.005574554204940796,4.0
14297,3.5946478843688965,3.675800323486328,-0.08115243911743164,4.0
43635,0.30076757073402405,0.30379804968833923,-0.0030304789543151855,3.0
49365,0.4270365238189697,0.32945242524147034,0.09758409857749939,5.0
20658,0.12288155406713486,0.15165118873119354,-0.028769634664058685,4.0
27286,0.6658310890197754,0.6259677410125732,0.03986334800720215,4.0
7491,0.6067975163459778,0.6331669092178345,-0.02636939287185669,4.0
17293,0.21034179627895355,0.21885454654693604,-0.008512750267982483,3.0
11069,0.016135212033987045,0.015466880984604359,0.0006683310493826866,4.0
27637,0.16662484407424927,0.18512022495269775,-0.018495380878448486,10.0
9085,3.870398998260498,2.9042959213256836,0.9661030769348145,3.0
49358,0.0735035091638565,0.07741843163967133,-0.003914922475814819,6.0
12801,0.9423022866249084,0.7631380558013916,0.17916423082351685,3.0
19978,0.4923285245895386,0.3913203179836273,0.10100820660591125,3.0
3068,2.072760581970215,1.9016497135162354,0.1711108684539795,6.0
41801,0.18972021341323853,0.1936156004667282,-0.003895387053489685,4.0
50476,0.5216885209083557,0.46982964873313904,0.051858872175216675,9.0
11838,0.44860196113586426,0.49310368299484253,-0.04450172185897827,9.0
29666,0.19573688507080078,0.21402420103549957,-0.01828731596469879,3.0
46883,1.0195389986038208,1.075923204421997,-0.05638420581817627,5.0
48963,2.798670768737793,2.58213210105896,0.216538667678833,6.0
56836,0.22969110310077667,0.1980496495962143,0.03164145350456238,3.0
23286,2.0156846046447754,0.9246874451637268,1.0909971594810486,3.0
21747,0.007899641990661621,0.0076225376687943935,0.00027710432186722755,3.0
3596,0.13602669537067413,0.12764164805412292,0.008385047316551208,6.0
13675,0.41509848833084106,0.47802087664604187,-0.0629223883152008,3.0
9093,0.9653543829917908,0.9527614712715149,0.012592911720275879,7.0
49876,0.490415096282959,0.34175288677215576,0.14866220951080322,5.0
18800,1.6979848146438599,1.6843396425247192,0.013645172119140625,4.0
26444,1.332715392112732,1.3385525941848755,-0.005837202072143555,3.0
3721,1.3372958898544312,1.275270700454712,0.06202518939971924,13.0
195,0.48915159702301025,0.46427029371261597,0.024881303310394287,6.0
42592,1.8330825567245483,1.75881028175354,0.0742722749710083,4.0
27908,0.5153883695602417,0.5697132349014282,-0.05432486534118652,6.0
36024,0.31656408309936523,0.31463423371315,0.00192984938621521,6.0
21260,2.445772171020508,2.1466381549835205,0.2991340160369873,4.0
21033,0.8488471508026123,0.6101404428482056,0.23870670795440674,5.0
46749,0.7339320182800293,0.7744312882423401,-0.04049926996231079,4.0
23343,0.09882309287786484,0.09285630285739899,0.005966790020465851,6.0
35435,1.2131603956222534,1.2549560070037842,-0.04179561138153076,4.0
62778,0.3303501605987549,0.27154064178466797,0.058809518814086914,15.0
39905,1.1710972785949707,1.2163487672805786,-0.04525148868560791,3.0
35190,3.4582362174987793,3.5452733039855957,-0.0870370864868164,4.0
54286,0.44616806507110596,0.35406577587127686,0.0921022891998291,6.0
57503,0.5681964755058289,0.5617902278900146,0.006406247615814209,13.0
18815,0.7996272444725037,0.4468820095062256,0.3527452349662781,11.0
8736,1.458678960800171,1.063792109489441,0.39488685131073,6.0
37301,0.7372294664382935,0.5919467806816101,0.14528268575668335,5.0
42355,1.3996862173080444,1.4666290283203125,-0.06694281101226807,3.0
7801,4.19533109664917,4.257806777954102,-0.06247568130493164,4.0
36117,0.776868462562561,0.6993213891983032,0.07754707336425781,3.0
24565,0.1312323957681656,0.15320061147212982,-0.021968215703964233,3.0
25461,0.6367574334144592,0.645016610622406,-0.008259177207946777,3.0
2808,0.15672938525676727,0.06498149782419205,0.09174788743257523,4.0
5339,1.943880319595337,1.6277141571044922,0.3161661624908447,4.0
5219,1.0340665578842163,0.7121826410293579,0.3218839168548584,3.0
54634,0.20757423341274261,0.15600921213626862,0.051565021276474,4.0
6711,0.7511429190635681,0.6293089985847473,0.1218339204788208,5.0
28333,0.43723732233047485,0.3943408131599426,0.04289650917053223,12.0
34339,0.1464313417673111,0.16158410906791687,-0.015152767300605774,8.0
63251,0.3347502648830414,0.24753479659557343,0.08721546828746796,8.0
37821,0.5464110374450684,0.5588757395744324,-0.012464702129364014,3.0
36637,0.38998082280158997,0.30470073223114014,0.08528009057044983,6.0
6734,0.1469123363494873,0.08705712109804153,0.05985521525144577,4.0
28106,0.4427979588508606,0.30894985795021057,0.13384810090065002,4.0
17081,0.24350883066654205,0.24735237658023834,-0.003843545913696289,3.0
41918,0.7736822962760925,0.6897069811820984,0.08397531509399414,3.0
39843,0.4962911009788513,0.5023068785667419,-0.006015777587890625,4.0
17876,0.18609602749347687,0.19229769706726074,-0.0062016695737838745,5.0
42390,0.32837098836898804,0.3274744749069214,0.0008965134620666504,5.0
64106,0.2995068430900574,0.256172239780426,0.04333460330963135,4.0
43839,1.0100277662277222,0.9601031541824341,0.049924612045288086,5.0
40043,0.31459999084472656,0.32316258549690247,-0.008562594652175903,3.0
64247,1.1700879335403442,1.2407714128494263,-0.07068347930908203,6.0
42731,0.38885989785194397,0.3123832046985626,0.07647669315338135,3.0
62623,0.08681917190551758,0.09768762439489365,-0.010868452489376068,5.0
7772,0.2840343117713928,0.2111387550830841,0.07289555668830872,3.0
36181,0.7847254872322083,0.6734514832496643,0.11127400398254395,6.0
29738,0.17640270292758942,0.20469525456428528,-0.028292551636695862,3.0
54520,0.14761124551296234,0.1153305172920227,0.032280728220939636,3.0
60435,1.0100172758102417,1.0908859968185425,-0.08086872100830078,4.0
38622,1.9309446811676025,2.1552340984344482,-0.2242894172668457,3.0
1657,1.2189350128173828,1.1453771591186523,0.07355785369873047,3.0
44433,0.14445187151432037,0.16027793288230896,-0.015826061367988586,5.0
34079,0.10243336856365204,0.053812459111213684,0.048620909452438354,3.0
13857,1.926318645477295,1.4931581020355225,0.43316054344177246,3.0
34087,2.858776092529297,2.7492804527282715,0.10949563980102539,3.0
23971,0.4111493229866028,0.28772303462028503,0.12342628836631775,7.0
15449,0.16762733459472656,0.12576797604560852,0.04185935854911804,3.0
20271,0.0768694281578064,0.07655856013298035,0.0003108680248260498,3.0
41557,0.13043910264968872,0.13407090306282043,-0.003631800413131714,4.0
53090,0.0982360765337944,0.1003960445523262,-0.0021599680185317993,4.0
8134,0.27621957659721375,0.22347623109817505,0.052743345499038696,4.0
54695,0.7079192399978638,0.612216591835022,0.0957026481628418,4.0
42484,0.1910056471824646,0.18555663526058197,0.005449011921882629,3.0
726,1.8547024726867676,1.7739393711090088,0.08076310157775879,5.0
17571,0.3545955717563629,0.19523397088050842,0.1593616008758545,4.0
35835,1.1362693309783936,0.19472447037696838,0.9415448606014252,3.0
57323,0.13793618977069855,0.15908460319042206,-0.02114841341972351,3.0
31730,0.0460093729197979,0.04272715374827385,0.003282219171524048,4.0
33001,1.4453364610671997,1.3941364288330078,0.051200032234191895,6.0
33440,0.3921017050743103,0.39001691341400146,0.002084791660308838,3.0
16920,0.1786159873008728,0.177433043718338,0.00118294358253479,4.0
19452,0.7675884962081909,0.5938270092010498,0.1737614870071411,3.0
30635,0.8872748017311096,0.6108821034431458,0.27639269828796387,3.0
55111,0.43337056040763855,0.3851674497127533,0.048203110694885254,3.0
38699,0.34929797053337097,0.3409671187400818,0.008330851793289185,3.0
34063,0.27505046129226685,0.2978835105895996,-0.022833049297332764,4.0
26842,1.5311330556869507,1.5226433277130127,0.008489727973937988,3.0
64101,1.1052581071853638,0.8584834933280945,0.2467746138572693,3.0
34378,2.9172139167785645,3.0026679039001465,-0.08545398712158203,3.0
27186,1.300281047821045,1.5125200748443604,-0.21223902702331543,4.0
27123,0.35168391466140747,0.39715713262557983,-0.04547321796417236,3.0
60009,0.583378255367279,0.4860455393791199,0.09733271598815918,9.0
39231,4.159995079040527,4.092008113861084,0.06798696517944336,4.0
23746,0.7301533818244934,0.8030568957328796,-0.07290351390838623,3.0
42357,0.21962927281856537,0.20510733127593994,0.014521941542625427,4.0
53138,1.7830783128738403,1.3406342267990112,0.4424440860748291,3.0
43556,0.08265049755573273,0.1011422872543335,-0.01849178969860077,3.0
63812,0.282042533159256,0.28428444266319275,-0.0022419095039367676,3.0
8689,0.6071005463600159,0.5703232288360596,0.0367773175239563,4.0
32143,0.21411027014255524,0.2160913497209549,-0.001981079578399658,3.0
56738,0.11746121197938919,0.13506199419498444,-0.017600782215595245,3.0
7035,0.29135072231292725,0.275228887796402,0.01612183451652527,3.0
50493,3.304811716079712,3.2800867557525635,0.024724960327148438,4.0
28415,0.1715499758720398,0.18774162232875824,-0.016191646456718445,3.0
34893,3.181597948074341,3.3655149936676025,-0.18391704559326172,3.0
45231,0.6834854483604431,0.5248476266860962,0.15863782167434692,3.0
16984,2.444648265838623,2.585071086883545,-0.14042282104492188,3.0
41988,0.5171239972114563,0.4969851076602936,0.02013888955116272,4.0
14551,1.2141162157058716,1.202174186706543,0.011942028999328613,4.0
62944,1.1502995491027832,1.0960097312927246,0.054289817810058594,3.0
6086,0.5385755896568298,0.6368414163589478,-0.09826582670211792,3.0
61579,0.1669244021177292,0.179429292678833,-0.01250489056110382,4.0
35898,0.32389381527900696,0.29420652985572815,0.02968728542327881,4.0
27986,0.5973076820373535,0.5683453679084778,0.028962314128875732,4.0
33179,0.7402036786079407,0.7821590900421143,-0.041955411434173584,4.0
63023,0.45829400420188904,0.5208602547645569,-0.06256625056266785,3.0
58284,0.640413761138916,0.6629843711853027,-0.02257061004638672,5.0
1705,0.9381890296936035,0.8758631944656372,0.06232583522796631,3.0
18901,1.4054702520370483,1.0151348114013672,0.39033544063568115,3.0
29279,0.09948868304491043,0.10003164410591125,-0.000542961061000824,4.0
15877,3.288588047027588,2.296685218811035,0.9919028282165527,3.0
16591,0.8871243000030518,0.8940244317054749,-0.006900131702423096,3.0
56321,0.18689773976802826,0.12730935215950012,0.05958838760852814,3.0
40199,0.052054740488529205,0.04785401001572609,0.004200730472803116,4.0
19769,2.212937831878662,2.2746591567993164,-0.0617213249206543,3.0
52612,0.11381308734416962,0.07703522592782974,0.036777861416339874,3.0
40628,0.6997982263565063,0.14205138385295868,0.5577468425035477,4.0
6377,0.5111013650894165,0.5099990367889404,0.0011023283004760742,3.0
50154,1.8757189512252808,2.012110471725464,-0.1363915205001831,3.0
38687,0.17806300520896912,0.15711897611618042,0.020944029092788696,3.0
34134,0.2903957962989807,0.31964436173439026,-0.029248565435409546,3.0
48020,0.19510948657989502,0.17820265889167786,0.016906827688217163,3.0
